代码,名称,最新价,涨跌幅%,量比,换手率%,振幅%,成交量,成交额(万),ma5_dev%,vol_vs_ma5,score,score_pct,数据源,行情采集时间,adaptive_score,final_score,enrich_score,enrich_notes
002266,浙富控股,4.98,4.62,0.0,0.0,0.0,258820270,126567.6,4.68,2.95,67,63,新浪,2026-04-29 13:42:16,,78.0,11.0,同花顺突破5日线、腾讯买盘偏强57%、腾讯尾段成交放大
002340,格林美,9.38,5.04,0.0,0.0,0.0,310205884,285113.9,4.4,2.16,67,63,新浪,2026-04-29 13:42:16,,78.0,11.0,同花顺连续上涨、同花顺突破5日线、腾讯尾段成交放大
003026,中晶科技,47.79,5.54,0.0,0.0,0.0,23399095,112693.4,5.97,1.8,63,60,新浪,2026-04-29 13:42:16,,76.0,13.0,同花顺量价齐升、同花顺连续上涨、同花顺突破5日线
002795,永和智控,9.05,4.02,0.0,0.0,0.0,29630064,26740.1,6.59,2.86,67,63,新浪,2026-04-29 13:42:16,,75.0,8.0,同花顺突破5日线、腾讯尾段成交放大
002407,多氟多,35.98,6.58,0.0,0.0,0.0,174598452,608439.2,6.9,1.56,63,60,新浪,2026-04-29 13:42:16,,73.0,10.0,同花顺突破5日线、腾讯买盘占优65%
600884,杉杉股份,16.37,3.87,0.0,0.0,0.0,135927142,219779.7,4.9,1.53,63,60,新浪,2026-04-29 13:42:16,,73.0,10.0,同花顺突破5日线、腾讯买盘占优65%
002591,恒大高新,7.62,4.1,0.0,0.0,0.0,8255187,6169.7,2.86,1.52,58,55,新浪,2026-04-29 13:42:16,,71.0,13.0,同花顺量价齐升、同花顺连续上涨、同花顺突破5日线
600323,瀚蓝环境,32.58,3.99,0.0,0.0,0.0,11031354,35751.9,4.2,1.79,58,55,新浪,2026-04-29 13:42:16,,71.0,13.0,同花顺连续上涨、同花顺突破5日线、腾讯买盘占优63%
002963,豪尔赛,17.5,4.29,0.0,0.0,0.0,8003500,13696.5,4.11,1.67,61,58,新浪,2026-04-29 13:42:16,,71.0,10.0,同花顺量价齐升、同花顺突破5日线
605589,圣泉集团,39.8,5.15,0.0,0.0,0.0,46126585,179453.6,4.09,2.05,67,63,新浪,2026-04-29 13:42:16,,70.0,3.0,腾讯买盘偏强61%
603045,福达合金,41.85,4.39,0.0,0.0,0.0,5492616,22590.0,6.67,1.52,63,60,新浪,2026-04-29 13:42:16,,70.0,7.0,同花顺突破5日线、腾讯买盘偏强57%
000782,恒申新材,7.15,4.23,0.0,0.0,0.0,32872400,23178.5,7.35,3.14,65,61,新浪,2026-04-29 13:42:16,,69.0,4.0,同花顺突破5日线
002563,森马服饰,6.08,6.29,0.0,0.0,0.0,69664668,41849.5,3.89,2.21,62,59,新浪,2026-04-29 13:42:16,,69.0,7.0,同花顺连续上涨、同花顺突破5日线
000651,格力电器,40.63,5.7,0.0,0.0,0.0,164401004,662476.2,1.14,1.74,56,53,新浪,2026-04-29 13:42:16,,69.0,13.0,同花顺量价齐升、同花顺连续上涨、同花顺突破5日线
600540,新赛股份,5.09,4.09,0.0,0.0,0.0,15315373,7730.2,2.62,1.63,63,60,新浪,2026-04-29 13:42:16,,69.0,6.0,腾讯买盘占优76%
603488,展鹏科技,11.37,3.74,0.0,0.0,0.0,11565480,13077.6,2.89,2.22,65,61,新浪,2026-04-29 13:42:16,,68.0,3.0,腾讯买盘偏强57%
000636,风华高科,25.35,3.72,0.0,0.0,0.0,96662636,241450.9,3.19,1.37,55,52,新浪,2026-04-29 13:42:16,,68.0,13.0,同花顺量价齐升、同花顺连续上涨、同花顺突破5日线
000589,贵州轮胎,5.1,7.82,0.0,0.0,0.0,94961365,47979.7,3.55,3.4,60,57,新浪,2026-04-29 13:42:16,,68.0,8.0,同花顺突破5日线、腾讯尾段成交放大
603029,天鹅股份,19.76,2.97,0.0,0.0,0.0,1672530,3279.2,1.96,1.6,54,51,新浪,2026-04-29 13:42:16,,67.0,13.0,同花顺量价齐升、同花顺连续上涨、同花顺突破5日线
603156,养元饮品,35.63,4.12,0.0,0.0,0.0,7058838,24737.7,3.35,1.76,63,60,新浪,2026-04-29 13:42:16,,67.0,4.0,同花顺突破5日线
603839,安正时尚,7.91,3.67,0.0,0.0,0.0,5748000,4533.4,-0.29,2.29,63,60,新浪,2026-04-29 13:42:16,,67.0,4.0,腾讯尾段成交放大
600099,林海股份,11.57,3.95,0.0,0.0,0.0,5560201,6364.1,0.35,2.7,65,61,新浪,2026-04-29 13:42:16,,65.0,0.0,
603116,红蜻蜓,6.37,5.12,0.0,0.0,0.0,14837560,9341.6,3.38,1.43,55,52,新浪,2026-04-29 13:42:16,,65.0,10.0,同花顺量价齐升、同花顺突破5日线
002535,林州重机,3.6,3.75,0.0,0.0,0.0,15421520,5473.0,3.1,2.16,60,57,新浪,2026-04-29 13:42:16,,64.0,4.0,同花顺突破5日线
003030,祖名股份,21.93,2.72,0.0,0.0,0.0,1990600,4340.9,2.47,2.87,60,57,新浪,2026-04-29 13:42:16,,64.0,4.0,同花顺突破5日线
002798,帝欧水华,7.83,3.16,0.0,0.0,0.0,28677707,22312.9,5.17,1.86,56,53,新浪,2026-04-29 13:42:16,,63.0,7.0,同花顺连续上涨、同花顺突破5日线
600379,宝光股份,14.42,4.04,0.0,0.0,0.0,59020764,87378.3,3.19,1.44,53,50,新浪,2026-04-29 13:42:16,,63.0,10.0,同花顺量价齐升、同花顺突破5日线
002883,中设股份,10.23,4.6,0.0,0.0,0.0,6509260,6552.9,2.18,1.62,56,53,新浪,2026-04-29 13:42:16,,63.0,7.0,同花顺连续上涨、同花顺突破5日线
000833,粤桂股份,28.81,4.88,0.0,0.0,0.0,41001335,117481.3,4.89,1.44,55,52,新浪,2026-04-29 13:42:16,,62.0,7.0,同花顺连续上涨、同花顺突破5日线
600665,天地源,3.56,3.19,0.0,0.0,0.0,11189600,3932.5,5.2,2.52,55,52,新浪,2026-04-29 13:42:16,,62.0,7.0,同花顺连续上涨、同花顺突破5日线
000151,中成股份,11.91,6.34,0.0,0.0,0.0,11723300,13604.6,4.72,1.84,58,55,新浪,2026-04-29 13:42:16,,62.0,4.0,同花顺突破5日线
002919,名臣健康,23.81,3.52,0.0,0.0,0.0,5930200,14029.2,9.93,2.04,57,54,新浪,2026-04-29 13:42:16,,61.0,4.0,同花顺突破5日线
002105,信隆健康,6.72,4.35,0.0,0.0,0.0,8584127,5722.8,3.12,1.97,56,53,新浪,2026-04-29 13:42:16,,60.0,4.0,同花顺突破5日线
601918,新集能源,9.0,3.45,0.0,0.0,0.0,72099200,63878.9,5.18,1.62,56,53,新浪,2026-04-29 13:42:16,,60.0,4.0,同花顺突破5日线
002858,力盛体育,16.7,4.05,0.0,0.0,0.0,6560900,10912.0,2.95,1.96,56,53,新浪,2026-04-29 13:42:16,,60.0,4.0,同花顺突破5日线
000546,金圆股份,7.34,3.23,0.0,0.0,0.0,67845200,48850.0,5.6,1.67,56,53,新浪,2026-04-29 13:42:16,,60.0,4.0,同花顺突破5日线
603956,威派格,5.91,4.05,0.0,0.0,0.0,7833998,4567.0,1.99,1.73,56,53,新浪,2026-04-29 13:42:16,,60.0,4.0,同花顺突破5日线
600712,南宁百货,6.25,6.11,0.0,0.0,0.0,16401639,10217.2,1.58,1.73,56,53,新浪,2026-04-29 13:42:16,,60.0,4.0,同花顺突破5日线
002193,如意集团,6.81,4.61,0.0,0.0,0.0,19391300,12928.2,3.35,1.82,56,53,新浪,2026-04-29 13:42:16,,60.0,4.0,同花顺突破5日线
600770,综艺股份,8.2,7.05,0.0,0.0,0.0,243772914,189377.3,9.81,5.65,55,52,新浪,2026-04-29 13:42:16,,59.0,4.0,同花顺突破5日线
600539,狮头股份,17.86,4.57,0.0,0.0,0.0,11631900,20521.0,5.11,1.27,55,52,新浪,2026-04-29 13:42:16,,59.0,4.0,同花顺突破5日线
001256,炜冈科技,25.19,2.9,0.0,0.0,0.0,3008300,7519.1,4.21,2.67,55,52,新浪,2026-04-29 13:42:16,,59.0,4.0,同花顺突破5日线
600006,东风股份,6.73,3.22,0.0,0.0,0.0,24016600,16124.5,2.25,1.59,54,51,新浪,2026-04-29 13:42:16,,58.0,4.0,同花顺突破5日线
603132,金徽股份,20.0,2.56,0.0,0.0,0.0,5713000,11261.9,3.24,1.64,54,51,新浪,2026-04-29 13:42:16,,58.0,4.0,同花顺突破5日线
001209,洪兴股份,21.83,4.7,0.0,0.0,0.0,6091000,13171.0,0.67,1.33,53,50,新浪,2026-04-29 13:42:16,,57.0,4.0,同花顺突破5日线
000757,浩物股份,4.89,2.73,0.0,0.0,0.0,10908660,5260.8,0.76,2.16,53,50,新浪,2026-04-29 13:42:16,,57.0,4.0,同花顺突破5日线
002852,道道全,9.32,5.31,0.0,0.0,0.0,13416734,12282.8,1.4,1.54,56,53,新浪,2026-04-29 13:42:16,,56.0,0.0,
600366,宁波韵升,13.3,3.91,0.0,0.0,0.0,30842109,40604.4,2.05,1.29,53,50,新浪,2026-04-29 13:42:16,,53.0,0.0,
002398,垒知集团,5.08,3.67,0.0,0.0,0.0,15498700,7815.7,0.16,1.71,53,50,新浪,2026-04-29 13:42:16,,53.0,0.0,
600055,万东医疗,15.07,2.87,0.0,0.0,0.0,9009700,13620.1,-0.67,2.02,53,50,新浪,2026-04-29 13:42:16,,53.0,0.0,
600831,广电网络,3.89,2.91,0.0,0.0,0.0,15381401,5946.5,4.86,1.53,51,48,新浪,2026-04-29 13:42:16,,51.0,0.0,
000703,恒逸石化,17.01,7.45,0.0,0.0,0.0,77309434,127539.3,1.71,1.79,51,48,新浪,2026-04-29 13:42:16,,51.0,0.0,
000637,茂化实华,4.75,4.17,0.0,0.0,0.0,9743790,4554.2,1.21,1.68,51,48,新浪,2026-04-29 13:42:16,,51.0,0.0,
002386,天原股份,7.23,4.03,0.0,0.0,0.0,73665495,51867.2,1.95,1.09,51,48,新浪,2026-04-29 13:42:16,,51.0,0.0,
002215,诺 普 信,10.96,2.72,0.0,0.0,0.0,18810656,20523.5,3.36,1.64,51,48,新浪,2026-04-29 13:42:16,,51.0,0.0,
603233,大参林,19.38,3.36,0.0,0.0,0.0,7183277,13742.0,2.96,1.51,51,48,新浪,2026-04-29 13:42:16,,51.0,0.0,
603307,扬州金泉,41.78,5.34,0.0,0.0,0.0,1032800,4302.6,1.36,1.55,51,48,新浪,2026-04-29 13:42:16,,51.0,0.0,
600159,大龙地产,3.26,3.82,0.0,0.0,0.0,22289300,7202.8,4.6,1.39,50,47,新浪,2026-04-29 13:42:16,,50.0,0.0,
002578,闽发铝业,4.21,2.93,0.0,0.0,0.0,37690636,15569.7,5.12,2.63,50,47,新浪,2026-04-29 13:42:16,,50.0,0.0,
000036,华联控股,5.42,6.07,0.0,0.0,0.0,44727977,23809.8,2.29,1.38,50,47,新浪,2026-04-29 13:42:16,,50.0,0.0,
000676,智度股份,7.38,5.28,0.0,0.0,0.0,22996201,16847.5,-4.6,3.13,50,47,新浪,2026-04-29 13:42:16,,50.0,0.0,
000688,国城矿业,48.79,6.34,0.0,0.0,0.0,25208430,119844.9,4.99,1.3,50,47,新浪,2026-04-29 13:42:16,,50.0,0.0,
002667,威领股份,33.6,6.03,0.0,0.0,0.0,25662977,83526.2,2.02,1.06,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
600768,宁波富邦,18.2,3.65,0.0,0.0,0.0,8435169,15031.7,1.59,1.07,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
603818,曲美家居,3.57,2.59,0.0,0.0,0.0,9480500,3358.3,1.82,1.51,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
002674,兴业科技,13.79,3.53,0.0,0.0,0.0,4860500,6657.2,0.49,1.19,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
603709,中源家居,19.74,4.28,0.0,0.0,0.0,4724829,9154.9,1.89,1.1,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
603155,新亚强,17.42,4.69,0.0,0.0,0.0,7668471,13318.8,1.67,1.18,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
600586,金晶科技,5.71,3.44,0.0,0.0,0.0,40567008,23093.8,1.59,1.52,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
001335,信凯科技,48.19,4.85,0.0,0.0,0.0,1682274,8002.3,2.25,1.08,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
600615,鑫源智造,11.71,3.08,0.0,0.0,0.0,2360792,2742.5,2.19,1.95,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
603214,爱婴室,16.57,3.43,0.0,0.0,0.0,3347900,5477.0,0.92,1.76,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
601969,海南矿业,12.41,6.25,0.0,0.0,0.0,35987529,43377.1,1.01,1.02,49,46,新浪,2026-04-29 13:42:16,,49.0,0.0,
002374,中锐股份,3.24,4.85,0.0,0.0,0.0,24036060,7671.5,1.74,1.38,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
002176,江特电机,15.79,7.93,0.0,0.0,0.0,281601428,413578.3,12.17,1.86,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
002090,金智科技,11.13,5.9,0.0,0.0,0.0,15637902,17291.6,1.02,1.33,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
603536,惠发食品,10.52,5.2,0.0,0.0,0.0,10169040,10659.8,2.01,1.41,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
002820,桂发祥,11.2,4.97,0.0,0.0,0.0,6248100,6937.1,2.25,1.29,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
000983,山西焦煤,6.98,3.56,0.0,0.0,0.0,103004829,71786.4,1.64,1.4,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
600479,千金药业,10.98,3.78,0.0,0.0,0.0,15942946,17366.4,0.57,1.36,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
002388,新亚制程,5.42,4.43,0.0,0.0,0.0,24240440,12939.0,2.53,1.28,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
603023,威帝股份,4.55,3.65,0.0,0.0,0.0,12999257,5878.8,1.68,1.43,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
600778,友好集团,6.71,4.03,0.0,0.0,0.0,10184300,6784.1,1.67,1.45,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
603867,新化股份,34.09,3.68,0.0,0.0,0.0,5530300,18803.1,-0.3,1.31,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
600336,澳柯玛,7.49,5.05,0.0,0.0,0.0,16203885,12084.6,2.4,1.36,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
002316,亚联发展,5.45,3.81,0.0,0.0,0.0,11795600,6364.6,0.85,1.21,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
002727,一心堂,12.75,4.08,0.0,0.0,0.0,13398709,17069.2,-1.21,1.87,48,45,新浪,2026-04-29 13:42:16,,48.0,0.0,
600325,华发股份,3.57,4.39,0.0,0.0,0.0,61833604,21826.5,-3.48,2.29,47,44,新浪,2026-04-29 13:42:16,,47.0,0.0,
002890,弘宇股份,17.3,2.67,0.0,0.0,0.0,4183229,7304.6,4.34,1.56,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
600326,西藏天路,9.33,2.98,0.0,0.0,0.0,35901257,33416.4,0.24,1.89,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
603711,香飘飘,13.08,4.56,0.0,0.0,0.0,3318500,4257.4,0.58,1.34,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
000679,大连友谊,7.18,3.01,0.0,0.0,0.0,3787100,2698.8,2.08,1.42,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
600883,博闻科技,8.58,3.25,0.0,0.0,0.0,3082876,2613.9,1.76,1.36,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
001210,金房能源,21.3,2.75,0.0,0.0,0.0,2967623,6279.4,-2.8,3.39,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
603755,日辰股份,28.93,2.62,0.0,0.0,0.0,1450700,4152.4,-0.45,1.56,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
603316,诚邦股份,16.58,5.4,0.0,0.0,0.0,9400460,15268.8,0.41,1.09,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
605337,李子园,10.93,2.82,0.0,0.0,0.0,4527762,4901.4,0.47,1.34,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
600078,澄星股份,13.25,4.08,0.0,0.0,0.0,21792200,28382.2,1.55,1.03,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
603797,联泰环保,4.91,2.94,0.0,0.0,0.0,6239958,3034.6,0.64,1.35,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
600188,兖矿能源,23.14,7.83,0.0,0.0,0.0,80654531,183584.0,2.45,1.01,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
002167,东方锆业,13.16,3.46,0.0,0.0,0.0,19333755,25124.5,1.73,1.3,46,43,新浪,2026-04-29 13:42:16,,46.0,0.0,
603319,美湖股份,37.71,5.01,0.0,0.0,0.0,14989321,55931.1,1.42,0.63,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
603722,阿科力,39.32,3.67,0.0,0.0,0.0,1033700,4003.4,2.28,0.85,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
600736,苏州高新,8.44,7.93,0.0,0.0,0.0,167893706,135364.9,-1.22,1.36,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
000155,川能动力,19.01,3.77,0.0,0.0,0.0,89966226,166783.8,3.53,0.99,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
603355,莱克电气,30.82,3.81,0.0,0.0,0.0,4008100,11930.5,3.6,0.61,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
000790,华神科技,4.15,3.75,0.0,0.0,0.0,14532794,5951.8,1.37,1.23,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
000672,上峰水泥,13.43,5.83,0.0,0.0,0.0,20272799,26388.6,1.98,1.0,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
002444,巨星科技,34.24,4.97,0.0,0.0,0.0,25828568,88766.7,-0.46,1.37,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
600331,宏达股份,18.28,5.79,0.0,0.0,0.0,66505733,120128.1,4.57,0.95,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
000762,西藏矿业,38.92,5.96,0.0,0.0,0.0,40564126,152544.3,1.53,0.82,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
002887,绿茵生态,13.25,4.74,0.0,0.0,0.0,7242180,9594.2,0.93,0.69,45,42,新浪,2026-04-29 13:42:16,,45.0,0.0,
600791,京能置业,13.22,2.72,0.0,0.0,0.0,11644950,15261.6,2.15,1.1,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
002133,广宇集团,3.42,3.32,0.0,0.0,0.0,13916486,4697.7,1.78,1.86,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
002836,新宏泽,13.33,2.93,0.0,0.0,0.0,2614024,3469.2,3.01,1.67,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
002838,道恩股份,30.78,3.5,0.0,0.0,0.0,7133739,21478.2,3.5,1.1,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
002493,荣盛石化,13.57,4.14,0.0,0.0,0.0,72528157,97383.7,2.2,1.14,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
601882,海天精工,19.92,5.4,0.0,0.0,0.0,4798770,9345.5,-0.64,1.09,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
000759,中百集团,5.5,2.8,0.0,0.0,0.0,16280900,8885.2,1.42,1.52,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
601233,桐昆股份,22.83,8.92,0.0,0.0,0.0,59163009,131754.2,0.44,1.05,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
000816,智慧农业,3.22,2.55,0.0,0.0,0.0,24219511,7721.0,-1.2,1.73,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
603344,星德胜,27.69,2.71,0.0,0.0,0.0,1190900,3259.8,-2.51,1.66,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
002245,蔚蓝锂芯,21.3,2.6,0.0,0.0,0.0,41454888,87189.7,-1.13,1.25,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
002380,科远智慧,35.61,3.46,0.0,0.0,0.0,5824400,20474.1,2.06,1.07,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
600319,亚星化学,8.07,3.06,0.0,0.0,0.0,3924800,3124.2,2.56,1.17,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
603876,鼎胜新材,28.25,3.25,0.0,0.0,0.0,37179513,102658.0,7.69,1.07,44,41,新浪,2026-04-29 13:42:16,,44.0,0.0,
603270,金帝股份,27.25,5.17,0.0,0.0,0.0,7348724,19784.2,0.33,0.85,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
603162,海通发展,15.14,5.29,0.0,0.0,0.0,15624161,23028.2,1.14,0.87,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
002068,黑猫股份,8.97,4.79,0.0,0.0,0.0,21789091,19287.2,0.3,1.21,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
002197,证通电子,8.05,3.07,0.0,0.0,0.0,14474656,11649.4,3.32,1.25,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
002125,湘潭电化,14.88,5.08,0.0,0.0,0.0,22930916,33345.8,0.37,0.98,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
600566,济川药业,27.51,2.96,0.0,0.0,0.0,6314164,17283.3,4.0,1.39,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
603955,大千生态,26.65,5.13,0.0,0.0,0.0,3028080,7924.7,-3.1,1.54,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
600037,歌华有线,7.88,5.21,0.0,0.0,0.0,28960825,22791.9,-0.08,1.19,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
600251,冠农股份,12.61,4.73,0.0,0.0,0.0,18605651,23092.7,0.67,0.77,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
603880,南卫股份,7.15,7.36,0.0,0.0,0.0,8519020,5955.6,1.9,1.41,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
600280,中央商场,3.13,3.64,0.0,0.0,0.0,27518200,8529.8,1.0,1.4,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
002330,得利斯,4.81,3.89,0.0,0.0,0.0,15212809,7217.1,0.09,1.46,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
601339,百隆东方,8.82,4.38,0.0,0.0,0.0,13938672,11971.1,0.83,0.68,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
600455,博通股份,27.97,8.49,0.0,0.0,0.0,5856696,16293.0,1.38,1.44,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
603659,璞泰来,36.93,4.03,0.0,0.0,0.0,51352846,186249.6,2.43,0.89,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
603719,良品铺子,11.22,6.15,0.0,0.0,0.0,16085571,18161.0,1.5,0.9,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
002037,保利联合,8.6,6.17,0.0,0.0,0.0,13722176,11621.1,-1.09,1.36,43,40,新浪,2026-04-29 13:42:16,,43.0,0.0,
002494,华斯股份,5.93,3.13,0.0,0.0,0.0,16072030,9485.8,1.15,1.04,42,40,新浪,2026-04-29 13:42:16,,42.0,0.0,
002394,联发股份,13.55,7.97,0.0,0.0,0.0,8913700,11848.1,-8.11,2.8,42,40,新浪,2026-04-29 13:42:16,,42.0,0.0,
603043,广州酒家,15.91,3.51,0.0,0.0,0.0,6376660,10037.6,0.13,1.07,42,40,新浪,2026-04-29 13:42:16,,42.0,0.0,
600176,中国巨石,35.59,3.16,0.0,0.0,0.0,138743635,491948.5,1.98,1.03,42,40,新浪,2026-04-29 13:42:16,,42.0,0.0,
600386,北巴传媒,4.17,2.96,0.0,0.0,0.0,10347400,4291.0,0.44,1.27,41,39,新浪,2026-04-29 13:42:16,,41.0,0.0,
600796,钱江生化,6.4,2.56,0.0,0.0,0.0,6811601,4350.7,0.68,1.22,41,39,新浪,2026-04-29 13:42:16,,41.0,0.0,
002531,天顺风能,11.81,3.87,0.0,0.0,0.0,37858380,44027.9,-4.38,1.07,41,39,新浪,2026-04-29 13:42:16,,41.0,0.0,
002702,海欣食品,5.98,2.57,0.0,0.0,0.0,31265928,18510.4,2.45,1.35,41,39,新浪,2026-04-29 13:42:16,,41.0,0.0,
